,date,year,month,type,region,plu,average_unit_price,volume_sold
17024,2021-11-14,2021,11,organic,Midsouth,plu4770,1.678431857,5.114e-05
17025,2021-11-14,2021,11,organic,Northeast,plu4046,1.791494763,0.016037700000000002
17026,2021-11-14,2021,11,organic,Northeast,plu4225,1.791494763,0.017793959999999998
17027,2021-11-14,2021,11,organic,Northeast,plu4770,1.791494763,0.00017472
17028,2021-11-14,2021,11,organic,Plains,plu4046,1.793719572,0.00923701
17029,2021-11-14,2021,11,organic,Plains,plu4225,1.793719572,0.00232249
17030,2021-11-14,2021,11,organic,Plains,plu4770,1.793719572,0.0
17031,2021-11-14,2021,11,organic,SouthCentral,plu4046,1.516214731,0.012725479999999999
17032,2021-11-14,2021,11,organic,SouthCentral,plu4225,1.516214731,0.00262962
17033,2021-11-14,2021,11,organic,SouthCentral,plu4770,1.516214731,0.0
17034,2021-11-14,2021,11,organic,Southeast,plu4046,1.01686509,0.00145645
17035,2021-11-14,2021,11,organic,Southeast,plu4225,1.01686509,0.00607183
17036,2021-11-14,2021,11,organic,Southeast,plu4770,1.01686509,2.2530000000000003e-05
17037,2021-11-14,2021,11,organic,West,plu4046,1.878762512,0.01283142
17038,2021-11-14,2021,11,organic,West,plu4225,1.878762512,0.01720898
17039,2021-11-14,2021,11,organic,West,plu4770,1.878762512,1.4099999999999998e-06
17040,2021-11-21,2021,11,conventional,California,plu4046,1.402693341,1.0662355
17041,2021-11-21,2021,11,conventional,California,plu4225,1.402693341,0.4403727
17042,2021-11-21,2021,11,conventional,California,plu4770,1.402693341,0.10881169
17043,2021-11-21,2021,11,conventional,GreatLakes,plu4046,1.163804527,0.76993765
17044,2021-11-21,2021,11,conventional,GreatLakes,plu4225,1.163804527,0.34979665000000004
17045,2021-11-21,2021,11,conventional,GreatLakes,plu4770,1.163804527,0.09271336999999999
17046,2021-11-21,2021,11,conventional,Midsouth,plu4046,1.246354132,0.9822995400000001
17047,2021-11-21,2021,11,conventional,Midsouth,plu4225,1.246354132,0.44518420000000003
17048,2021-11-21,2021,11,conventional,Midsouth,plu4770,1.246354132,0.01225657
17049,2021-11-21,2021,11,conventional,Northeast,plu4046,1.328563917,1.3621004099999998
17050,2021-11-21,2021,11,conventional,Northeast,plu4225,1.328563917,1.5409071699999999
17051,2021-11-21,2021,11,conventional,Northeast,plu4770,1.328563917,0.00125813
17052,2021-11-21,2021,11,conventional,Plains,plu4046,1.084551843,0.47805517999999997
17053,2021-11-21,2021,11,conventional,Plains,plu4225,1.084551843,0.39143513
17054,2021-11-21,2021,11,conventional,Plains,plu4770,1.084551843,0.0016024400000000001
17055,2021-11-21,2021,11,conventional,SouthCentral,plu4046,0.976214678,1.4123643600000002
17056,2021-11-21,2021,11,conventional,SouthCentral,plu4225,0.976214678,0.38286635999999996
17057,2021-11-21,2021,11,conventional,SouthCentral,plu4770,0.976214678,0.07094165
17058,2021-11-21,2021,11,conventional,Southeast,plu4046,1.115644611,1.74763146
17059,2021-11-21,2021,11,conventional,Southeast,plu4225,1.115644611,0.15336654
17060,2021-11-21,2021,11,conventional,Southeast,plu4770,1.115644611,0.0021947800000000003
17061,2021-11-21,2021,11,conventional,West,plu4046,1.14383417,1.31285084
17062,2021-11-21,2021,11,conventional,West,plu4225,1.14383417,0.57186755
17063,2021-11-21,2021,11,conventional,West,plu4770,1.14383417,0.02070346
17064,2021-11-21,2021,11,organic,California,plu4046,1.943251301,0.0218303
17065,2021-11-21,2021,11,organic,California,plu4225,1.943251301,0.01623325
17066,2021-11-21,2021,11,organic,California,plu4770,1.943251301,2.191e-05
17067,2021-11-21,2021,11,organic,GreatLakes,plu4046,1.480008378,0.00494717
17068,2021-11-21,2021,11,organic,GreatLakes,plu4225,1.480008378,0.01897518
17069,2021-11-21,2021,11,organic,GreatLakes,plu4770,1.480008378,0.0
17070,2021-11-21,2021,11,organic,Midsouth,plu4046,1.743347365,0.00189299
17071,2021-11-21,2021,11,organic,Midsouth,plu4225,1.743347365,0.016274709999999998
17072,2021-11-21,2021,11,organic,Midsouth,plu4770,1.743347365,6.054e-05
17073,2021-11-21,2021,11,organic,Northeast,plu4046,1.800245929,0.01469103
17074,2021-11-21,2021,11,organic,Northeast,plu4225,1.800245929,0.01577166
17075,2021-11-21,2021,11,organic,Northeast,plu4770,1.800245929,0.00026111
17076,2021-11-21,2021,11,organic,Plains,plu4046,1.823035055,0.00878085
17077,2021-11-21,2021,11,organic,Plains,plu4225,1.823035055,0.00205945
17078,2021-11-21,2021,11,organic,Plains,plu4770,1.823035055,2.359e-05
17079,2021-11-21,2021,11,organic,SouthCentral,plu4046,1.537077335,0.011767040000000001
17080,2021-11-21,2021,11,organic,SouthCentral,plu4225,1.537077335,0.00156621
17081,2021-11-21,2021,11,organic,SouthCentral,plu4770,1.537077335,0.0
17082,2021-11-21,2021,11,organic,Southeast,plu4046,1.0734595,0.0017128699999999998
17083,2021-11-21,2021,11,organic,Southeast,plu4225,1.0734595,0.0065019
17084,2021-11-21,2021,11,organic,Southeast,plu4770,1.0734595,1.169e-05
17085,2021-11-21,2021,11,organic,West,plu4046,1.924094743,0.01244691
17086,2021-11-21,2021,11,organic,West,plu4225,1.924094743,0.01607816
17087,2021-11-21,2021,11,organic,West,plu4770,1.924094743,0.0
17088,2021-11-28,2021,11,conventional,California,plu4046,1.414120857,1.1940286599999999
17089,2021-11-28,2021,11,conventional,California,plu4225,1.414120857,0.41125269
17090,2021-11-28,2021,11,conventional,California,plu4770,1.414120857,0.10649059
17091,2021-11-28,2021,11,conventional,GreatLakes,plu4046,1.064335197,0.73575427
17092,2021-11-28,2021,11,conventional,GreatLakes,plu4225,1.064335197,0.40740969
17093,2021-11-28,2021,11,conventional,GreatLakes,plu4770,1.064335197,0.10633921
17094,2021-11-28,2021,11,conventional,Midsouth,plu4046,1.251872498,0.9192581400000001
17095,2021-11-28,2021,11,conventional,Midsouth,plu4225,1.251872498,0.38948139000000004
17096,2021-11-28,2021,11,conventional,Midsouth,plu4770,1.251872498,0.00854875
17097,2021-11-28,2021,11,conventional,Northeast,plu4046,1.363147945,0.8872302099999999
17098,2021-11-28,2021,11,conventional,Northeast,plu4225,1.363147945,1.39917063
17099,2021-11-28,2021,11,conventional,Northeast,plu4770,1.363147945,0.00091149
17100,2021-11-28,2021,11,conventional,Plains,plu4046,1.193388953,0.41581437
17101,2021-11-28,2021,11,conventional,Plains,plu4225,1.193388953,0.28422418
17102,2021-11-28,2021,11,conventional,Plains,plu4770,1.193388953,0.00166767
17103,2021-11-28,2021,11,conventional,SouthCentral,plu4046,0.962109563,1.2353010500000001
17104,2021-11-28,2021,11,conventional,SouthCentral,plu4225,0.962109563,0.38199219
17105,2021-11-28,2021,11,conventional,SouthCentral,plu4770,0.962109563,0.06173785
17106,2021-11-28,2021,11,conventional,Southeast,plu4046,1.055189836,1.9051948600000002
17107,2021-11-28,2021,11,conventional,Southeast,plu4225,1.055189836,0.13409985
17108,2021-11-28,2021,11,conventional,Southeast,plu4770,1.055189836,0.00177243
17109,2021-11-28,2021,11,conventional,West,plu4046,1.199155925,1.1172923600000002
17110,2021-11-28,2021,11,conventional,West,plu4225,1.199155925,0.41335498
17111,2021-11-28,2021,11,conventional,West,plu4770,1.199155925,0.020163740000000003
17112,2021-11-28,2021,11,organic,California,plu4046,1.814788318,0.01686183
17113,2021-11-28,2021,11,organic,California,plu4225,1.814788318,0.01453632
17114,2021-11-28,2021,11,organic,California,plu4770,1.814788318,2.95e-06
17115,2021-11-28,2021,11,organic,GreatLakes,plu4046,1.71925058,0.00280241
17116,2021-11-28,2021,11,organic,GreatLakes,plu4225,1.71925058,0.01230284
17117,2021-11-28,2021,11,organic,GreatLakes,plu4770,1.71925058,0.0
17118,2021-11-28,2021,11,organic,Midsouth,plu4046,1.724487171,0.0014806099999999998
17119,2021-11-28,2021,11,organic,Midsouth,plu4225,1.724487171,0.016272389999999998
17120,2021-11-28,2021,11,organic,Midsouth,plu4770,1.724487171,5.42e-05
17121,2021-11-28,2021,11,organic,Northeast,plu4046,1.805672959,0.0129188
17122,2021-11-28,2021,11,organic,Northeast,plu4225,1.805672959,0.015018040000000002
17123,2021-11-28,2021,11,organic,Northeast,plu4770,1.805672959,0.00013538
17124,2021-11-28,2021,11,organic,Plains,plu4046,1.845492306,0.0069966
17125,2021-11-28,2021,11,organic,Plains,plu4225,1.845492306,0.00195465
17126,2021-11-28,2021,11,organic,Plains,plu4770,1.845492306,2.027e-05
17127,2021-11-28,2021,11,organic,SouthCentral,plu4046,1.561009663,0.01096575
17128,2021-11-28,2021,11,organic,SouthCentral,plu4225,1.561009663,0.0025543899999999997
17129,2021-11-28,2021,11,organic,SouthCentral,plu4770,1.561009663,0.0
17130,2021-11-28,2021,11,organic,Southeast,plu4046,1.048917177,0.0024303000000000003
17131,2021-11-28,2021,11,organic,Southeast,plu4225,1.048917177,0.00610373
17132,2021-11-28,2021,11,organic,Southeast,plu4770,1.048917177,0.0
17133,2021-11-28,2021,11,organic,West,plu4046,2.012247094,0.010823860000000001
17134,2021-11-28,2021,11,organic,West,plu4225,2.012247094,0.01626084
17135,2021-11-28,2021,11,organic,West,plu4770,2.012247094,0.0
17136,2021-12-05,2021,12,conventional,California,plu4046,1.136318101,2.7590831000000002
17137,2021-12-05,2021,12,conventional,California,plu4225,1.136318101,1.60534159
17138,2021-12-05,2021,12,conventional,California,plu4770,1.136318101,0.44589969
17139,2021-12-05,2021,12,conventional,GreatLakes,plu4046,0.989019247,2.29161533
17140,2021-12-05,2021,12,conventional,GreatLakes,plu4225,0.989019247,0.69279365
17141,2021-12-05,2021,12,conventional,GreatLakes,plu4770,0.989019247,0.20311669
17142,2021-12-05,2021,12,conventional,Midsouth,plu4046,1.166629639,1.51832722
17143,2021-12-05,2021,12,conventional,Midsouth,plu4225,1.166629639,0.6265863199999999
17144,2021-12-05,2021,12,conventional,Midsouth,plu4770,1.166629639,0.030570490000000002
17145,2021-12-05,2021,12,conventional,Northeast,plu4046,1.276958676,1.57096696
17146,2021-12-05,2021,12,conventional,Northeast,plu4225,1.276958676,1.99476849
17147,2021-12-05,2021,12,conventional,Northeast,plu4770,1.276958676,0.02021072
17148,2021-12-05,2021,12,conventional,Plains,plu4046,1.156011901,0.7368683
17149,2021-12-05,2021,12,conventional,Plains,plu4225,1.156011901,0.36714582
17150,2021-12-05,2021,12,conventional,Plains,plu4770,1.156011901,0.044525
17151,2021-12-05,2021,12,conventional,SouthCentral,plu4046,0.933481854,2.28790402
17152,2021-12-05,2021,12,conventional,SouthCentral,plu4225,0.933481854,0.85814324
17153,2021-12-05,2021,12,conventional,SouthCentral,plu4770,0.933481854,0.07842231
17154,2021-12-05,2021,12,conventional,Southeast,plu4046,1.093624509,2.7178661699999997
17155,2021-12-05,2021,12,conventional,Southeast,plu4225,1.093624509,0.35962963
17156,2021-12-05,2021,12,conventional,Southeast,plu4770,1.093624509,0.024056650000000002
17157,2021-12-05,2021,12,conventional,West,plu4046,1.07991985,2.9708761
17158,2021-12-05,2021,12,conventional,West,plu4225,1.07991985,1.91766203
17159,2021-12-05,2021,12,conventional,West,plu4770,1.07991985,0.15613319
17160,2021-12-05,2021,12,organic,California,plu4046,1.799730697,0.12227939
17161,2021-12-05,2021,12,organic,California,plu4225,1.799730697,0.10506510000000001
17162,2021-12-05,2021,12,organic,California,plu4770,1.799730697,5.639999999999999e-06
17163,2021-12-05,2021,12,organic,GreatLakes,plu4046,1.731505076,0.05165993
17164,2021-12-05,2021,12,organic,GreatLakes,plu4225,1.731505076,0.047457589999999994
17165,2021-12-05,2021,12,organic,GreatLakes,plu4770,1.731505076,0.0
17166,2021-12-05,2021,12,organic,Midsouth,plu4046,1.707166979,0.009896370000000002
17167,2021-12-05,2021,12,organic,Midsouth,plu4225,1.707166979,0.04123518
17168,2021-12-05,2021,12,organic,Midsouth,plu4770,1.707166979,5.924e-05
17169,2021-12-05,2021,12,organic,Northeast,plu4046,1.794824799,0.02493988
17170,2021-12-05,2021,12,organic,Northeast,plu4225,1.794824799,0.0272765
17171,2021-12-05,2021,12,organic,Northeast,plu4770,1.794824799,2.0649999999999997e-05
17172,2021-12-05,2021,12,organic,Plains,plu4046,1.819435427,0.01194923
17173,2021-12-05,2021,12,organic,Plains,plu4225,1.819435427,0.0037077
17174,2021-12-05,2021,12,organic,Plains,plu4770,1.819435427,3.38e-06
17175,2021-12-05,2021,12,organic,SouthCentral,plu4046,1.579769445,0.04378224
17176,2021-12-05,2021,12,organic,SouthCentral,plu4225,1.579769445,0.0054818
17177,2021-12-05,2021,12,organic,SouthCentral,plu4770,1.579769445,0.0
17178,2021-12-05,2021,12,organic,Southeast,plu4046,1.059105485,0.05866654
17179,2021-12-05,2021,12,organic,Southeast,plu4225,1.059105485,0.019758099999999997
17180,2021-12-05,2021,12,organic,Southeast,plu4770,1.059105485,7.64e-06
17181,2021-12-05,2021,12,organic,West,plu4046,1.746793758,0.17625268
17182,2021-12-05,2021,12,organic,West,plu4225,1.746793758,0.10793525999999999
17183,2021-12-05,2021,12,organic,West,plu4770,1.746793758,1.614e-05
17184,2021-12-12,2021,12,conventional,California,plu4046,1.313130699,2.46317978
17185,2021-12-12,2021,12,conventional,California,plu4225,1.313130699,0.98622201
17186,2021-12-12,2021,12,conventional,California,plu4770,1.313130699,0.43443929
17187,2021-12-12,2021,12,conventional,GreatLakes,plu4046,1.05751726,1.67989338
17188,2021-12-12,2021,12,conventional,GreatLakes,plu4225,1.05751726,0.80465618
17189,2021-12-12,2021,12,conventional,GreatLakes,plu4770,1.05751726,0.19752655
17190,2021-12-12,2021,12,conventional,Midsouth,plu4046,1.173831509,1.45589495
17191,2021-12-12,2021,12,conventional,Midsouth,plu4225,1.173831509,0.68020613
17192,2021-12-12,2021,12,conventional,Midsouth,plu4770,1.173831509,0.02522813
17193,2021-12-12,2021,12,conventional,Northeast,plu4046,1.350175085,1.08858111
17194,2021-12-12,2021,12,conventional,Northeast,plu4225,1.350175085,1.80329458
17195,2021-12-12,2021,12,conventional,Northeast,plu4770,1.350175085,0.0179767
17196,2021-12-12,2021,12,conventional,Plains,plu4046,1.07426922,0.72598434
17197,2021-12-12,2021,12,conventional,Plains,plu4225,1.07426922,0.48858243
17198,2021-12-12,2021,12,conventional,Plains,plu4770,1.07426922,0.04182275
17199,2021-12-12,2021,12,conventional,SouthCentral,plu4046,0.92766621,2.2544036899999997
17200,2021-12-12,2021,12,conventional,SouthCentral,plu4225,0.92766621,0.84849197
17201,2021-12-12,2021,12,conventional,SouthCentral,plu4770,0.92766621,0.06740336
17202,2021-12-12,2021,12,conventional,Southeast,plu4046,1.100215945,2.70255709
17203,2021-12-12,2021,12,conventional,Southeast,plu4225,1.100215945,0.40876044
17204,2021-12-12,2021,12,conventional,Southeast,plu4770,1.100215945,0.021515060000000003
17205,2021-12-12,2021,12,conventional,West,plu4046,1.119543767,2.67683792
17206,2021-12-12,2021,12,conventional,West,plu4225,1.119543767,1.85332223
17207,2021-12-12,2021,12,conventional,West,plu4770,1.119543767,0.1417837
17208,2021-12-12,2021,12,organic,California,plu4046,1.761224553,0.13119465
17209,2021-12-12,2021,12,organic,California,plu4225,1.761224553,0.10299947999999999
17210,2021-12-12,2021,12,organic,California,plu4770,1.761224553,0.0
17211,2021-12-12,2021,12,organic,GreatLakes,plu4046,1.502649155,0.04160299
17212,2021-12-12,2021,12,organic,GreatLakes,plu4225,1.502649155,0.036121730000000005
17213,2021-12-12,2021,12,organic,GreatLakes,plu4770,1.502649155,0.0
17214,2021-12-12,2021,12,organic,Midsouth,plu4046,1.752130525,0.00788916
17215,2021-12-12,2021,12,organic,Midsouth,plu4225,1.752130525,0.03983863
17216,2021-12-12,2021,12,organic,Midsouth,plu4770,1.752130525,4.5759999999999996e-05
17217,2021-12-12,2021,12,organic,Northeast,plu4046,1.802555671,0.02407237
17218,2021-12-12,2021,12,organic,Northeast,plu4225,1.802555671,0.026089619999999997
17219,2021-12-12,2021,12,organic,Northeast,plu4770,1.802555671,5.313e-05
17220,2021-12-12,2021,12,organic,Plains,plu4046,1.222962343,0.01072494
17221,2021-12-12,2021,12,organic,Plains,plu4225,1.222962343,0.00383176
17222,2021-12-12,2021,12,organic,Plains,plu4770,1.222962343,1.008e-05
17223,2021-12-12,2021,12,organic,SouthCentral,plu4046,1.462602538,0.03472575
17224,2021-12-12,2021,12,organic,SouthCentral,plu4225,1.462602538,0.00455352
17225,2021-12-12,2021,12,organic,SouthCentral,plu4770,1.462602538,0.0
17226,2021-12-12,2021,12,organic,Southeast,plu4046,1.056301248,0.06573774
17227,2021-12-12,2021,12,organic,Southeast,plu4225,1.056301248,0.02299228
17228,2021-12-12,2021,12,organic,Southeast,plu4770,1.056301248,1.21e-06
17229,2021-12-12,2021,12,organic,West,plu4046,1.830897578,0.15060931
17230,2021-12-12,2021,12,organic,West,plu4225,1.830897578,0.08035467
17231,2021-12-12,2021,12,organic,West,plu4770,1.830897578,4.309e-05
17232,2021-12-19,2021,12,conventional,California,plu4046,1.401197869,2.15051282
17233,2021-12-19,2021,12,conventional,California,plu4225,1.401197869,0.96272576
17234,2021-12-19,2021,12,conventional,California,plu4770,1.401197869,0.35441224
17235,2021-12-19,2021,12,conventional,GreatLakes,plu4046,1.220187541,1.41130734
17236,2021-12-19,2021,12,conventional,GreatLakes,plu4225,1.220187541,0.66091929
17237,2021-12-19,2021,12,conventional,GreatLakes,plu4770,1.220187541,0.20083561
17238,2021-12-19,2021,12,conventional,Midsouth,plu4046,1.195349142,1.3000966399999998
17239,2021-12-19,2021,12,conventional,Midsouth,plu4225,1.195349142,0.68562146
17240,2021-12-19,2021,12,conventional,Midsouth,plu4770,1.195349142,0.023233590000000002
17241,2021-12-19,2021,12,conventional,Northeast,plu4046,1.319568317,1.4283123899999999
17242,2021-12-19,2021,12,conventional,Northeast,plu4225,1.319568317,1.94290404
17243,2021-12-19,2021,12,conventional,Northeast,plu4770,1.319568317,0.0186945
17244,2021-12-19,2021,12,conventional,Plains,plu4046,1.197061755,0.65950481
17245,2021-12-19,2021,12,conventional,Plains,plu4225,1.197061755,0.33208736
17246,2021-12-19,2021,12,conventional,Plains,plu4770,1.197061755,0.04144247
17247,2021-12-19,2021,12,conventional,SouthCentral,plu4046,0.953729045,2.10447171
17248,2021-12-19,2021,12,conventional,SouthCentral,plu4225,0.953729045,0.6788185
17249,2021-12-19,2021,12,conventional,SouthCentral,plu4770,0.953729045,0.07271886999999999
17250,2021-12-19,2021,12,conventional,Southeast,plu4046,1.1139359,2.4818190899999997
17251,2021-12-19,2021,12,conventional,Southeast,plu4225,1.1139359,0.4080205
17252,2021-12-19,2021,12,conventional,Southeast,plu4770,1.1139359,0.01962304
17253,2021-12-19,2021,12,conventional,West,plu4046,1.175046914,2.52240804
17254,2021-12-19,2021,12,conventional,West,plu4225,1.175046914,1.5131529099999999
17255,2021-12-19,2021,12,conventional,West,plu4770,1.175046914,0.15862981
17256,2021-12-19,2021,12,organic,California,plu4046,1.798741657,0.12728481
17257,2021-12-19,2021,12,organic,California,plu4225,1.798741657,0.08489314
17258,2021-12-19,2021,12,organic,California,plu4770,1.798741657,2.293e-05
17259,2021-12-19,2021,12,organic,GreatLakes,plu4046,1.710647377,0.0347114
17260,2021-12-19,2021,12,organic,GreatLakes,plu4225,1.710647377,0.034078870000000004
17261,2021-12-19,2021,12,organic,GreatLakes,plu4770,1.710647377,0.0
17262,2021-12-19,2021,12,organic,Midsouth,plu4046,1.728166805,0.01157564
17263,2021-12-19,2021,12,organic,Midsouth,plu4225,1.728166805,0.03427753
17264,2021-12-19,2021,12,organic,Midsouth,plu4770,1.728166805,5.066e-05
17265,2021-12-19,2021,12,organic,Northeast,plu4046,1.82092609,0.026887630000000003
17266,2021-12-19,2021,12,organic,Northeast,plu4225,1.82092609,0.020566490000000003
17267,2021-12-19,2021,12,organic,Northeast,plu4770,1.82092609,4.789e-05
17268,2021-12-19,2021,12,organic,Plains,plu4046,1.22090045,0.00766713
17269,2021-12-19,2021,12,organic,Plains,plu4225,1.22090045,0.00363871
17270,2021-12-19,2021,12,organic,Plains,plu4770,1.22090045,6.321e-05
17271,2021-12-19,2021,12,organic,SouthCentral,plu4046,1.515339585,0.03175653
17272,2021-12-19,2021,12,organic,SouthCentral,plu4225,1.515339585,0.00310043
17273,2021-12-19,2021,12,organic,SouthCentral,plu4770,1.515339585,0.0
17274,2021-12-19,2021,12,organic,Southeast,plu4046,1.059707042,0.07653877
17275,2021-12-19,2021,12,organic,Southeast,plu4225,1.059707042,0.02149468
17276,2021-12-19,2021,12,organic,Southeast,plu4770,1.059707042,7.1e-06
17277,2021-12-19,2021,12,organic,West,plu4046,1.905943543,0.12727683
17278,2021-12-19,2021,12,organic,West,plu4225,1.905943543,0.06413932
17279,2021-12-19,2021,12,organic,West,plu4770,1.905943543,0.00042185000000000004
17280,2021-12-26,2021,12,conventional,California,plu4046,1.386713786,2.43626617
17281,2021-12-26,2021,12,conventional,California,plu4225,1.386713786,0.9710422900000001
17282,2021-12-26,2021,12,conventional,California,plu4770,1.386713786,0.36585484999999995
17283,2021-12-26,2021,12,conventional,GreatLakes,plu4046,1.252888304,1.2404236899999999
17284,2021-12-26,2021,12,conventional,GreatLakes,plu4225,1.252888304,0.66125139
17285,2021-12-26,2021,12,conventional,GreatLakes,plu4770,1.252888304,0.20611225
17286,2021-12-26,2021,12,conventional,Midsouth,plu4046,1.199893724,1.2906766
17287,2021-12-26,2021,12,conventional,Midsouth,plu4225,1.199893724,0.63414042
17288,2021-12-26,2021,12,conventional,Midsouth,plu4770,1.199893724,0.02087037
17289,2021-12-26,2021,12,conventional,Northeast,plu4046,1.367184738,1.10234546
17290,2021-12-26,2021,12,conventional,Northeast,plu4225,1.367184738,1.76449799
17291,2021-12-26,2021,12,conventional,Northeast,plu4770,1.367184738,0.016319860000000002
17292,2021-12-26,2021,12,conventional,Plains,plu4046,1.184589875,0.68877638
17293,2021-12-26,2021,12,conventional,Plains,plu4225,1.184589875,0.32026485
17294,2021-12-26,2021,12,conventional,Plains,plu4770,1.184589875,0.03212842
17295,2021-12-26,2021,12,conventional,SouthCentral,plu4046,0.944971442,2.15338166
17296,2021-12-26,2021,12,conventional,SouthCentral,plu4225,0.944971442,0.6145930799999999
17297,2021-12-26,2021,12,conventional,SouthCentral,plu4770,0.944971442,0.0717034
17298,2021-12-26,2021,12,conventional,Southeast,plu4046,1.05083301,2.98732619
17299,2021-12-26,2021,12,conventional,Southeast,plu4225,1.05083301,0.36958562
17300,2021-12-26,2021,12,conventional,Southeast,plu4770,1.05083301,0.0185009
17301,2021-12-26,2021,12,conventional,West,plu4046,1.219762448,2.42184727
17302,2021-12-26,2021,12,conventional,West,plu4225,1.219762448,1.50176884
17303,2021-12-26,2021,12,conventional,West,plu4770,1.219762448,0.16587094
17304,2021-12-26,2021,12,organic,California,plu4046,1.877748243,0.13660312
17305,2021-12-26,2021,12,organic,California,plu4225,1.877748243,0.029459310000000002
17306,2021-12-26,2021,12,organic,California,plu4770,1.877748243,2.84e-06
17307,2021-12-26,2021,12,organic,GreatLakes,plu4046,1.561548135,0.033091480000000006
17308,2021-12-26,2021,12,organic,GreatLakes,plu4225,1.561548135,0.03611972
17309,2021-12-26,2021,12,organic,GreatLakes,plu4770,1.561548135,0.0
17310,2021-12-26,2021,12,organic,Midsouth,plu4046,1.73939823,0.00766325
17311,2021-12-26,2021,12,organic,Midsouth,plu4225,1.73939823,0.03998856
17312,2021-12-26,2021,12,organic,Midsouth,plu4770,1.73939823,5.8729999999999995e-05
17313,2021-12-26,2021,12,organic,Northeast,plu4046,1.799706987,0.017824689999999997
17314,2021-12-26,2021,12,organic,Northeast,plu4225,1.799706987,0.02459932
17315,2021-12-26,2021,12,organic,Northeast,plu4770,1.799706987,1.955e-05
17316,2021-12-26,2021,12,organic,Plains,plu4046,1.488603622,0.00853041
17317,2021-12-26,2021,12,organic,Plains,plu4225,1.488603622,0.00310147
17318,2021-12-26,2021,12,organic,Plains,plu4770,1.488603622,9.829999999999999e-05
17319,2021-12-26,2021,12,organic,SouthCentral,plu4046,1.491313136,0.03446535
17320,2021-12-26,2021,12,organic,SouthCentral,plu4225,1.491313136,0.00416914
17321,2021-12-26,2021,12,organic,SouthCentral,plu4770,1.491313136,0.0
17322,2021-12-26,2021,12,organic,Southeast,plu4046,1.076825196,0.08274714
17323,2021-12-26,2021,12,organic,Southeast,plu4225,1.076825196,0.017874380000000002
17324,2021-12-26,2021,12,organic,Southeast,plu4770,1.076825196,0.0
17325,2021-12-26,2021,12,organic,West,plu4046,1.952943342,0.12115338
17326,2021-12-26,2021,12,organic,West,plu4225,1.952943342,0.05062151
17327,2021-12-26,2021,12,organic,West,plu4770,1.952943342,0.00018228
17328,2022-01-02,2022,1,conventional,California,plu4046,1.207330489,3.02541667
17329,2022-01-02,2022,1,conventional,California,plu4225,1.207330489,1.35300703
17330,2022-01-02,2022,1,conventional,California,plu4770,1.207330489,0.62928929
17331,2022-01-02,2022,1,conventional,GreatLakes,plu4046,0.941793146,2.21862564
17332,2022-01-02,2022,1,conventional,GreatLakes,plu4225,0.941793146,1.3833166200000002
17333,2022-01-02,2022,1,conventional,GreatLakes,plu4770,0.941793146,0.5277535999999999
17334,2022-01-02,2022,1,conventional,Midsouth,plu4046,1.097948706,1.91714596
17335,2022-01-02,2022,1,conventional,Midsouth,plu4225,1.097948706,0.67596513
17336,2022-01-02,2022,1,conventional,Midsouth,plu4770,1.097948706,0.032887589999999994
17337,2022-01-02,2022,1,conventional,Northeast,plu4046,1.255853618,1.84766176
17338,2022-01-02,2022,1,conventional,Northeast,plu4225,1.255853618,2.16414489
17339,2022-01-02,2022,1,conventional,Northeast,plu4770,1.255853618,0.024647119999999998
17340,2022-01-02,2022,1,conventional,Plains,plu4046,1.018587792,0.75292708
17341,2022-01-02,2022,1,conventional,Plains,plu4225,1.018587792,0.6222513000000001
17342,2022-01-02,2022,1,conventional,Plains,plu4770,1.018587792,0.051548489999999995
17343,2022-01-02,2022,1,conventional,SouthCentral,plu4046,0.863517047,2.2607917599999996
17344,2022-01-02,2022,1,conventional,SouthCentral,plu4225,0.863517047,1.03953826
17345,2022-01-02,2022,1,conventional,SouthCentral,plu4770,0.863517047,0.08513256
17346,2022-01-02,2022,1,conventional,Southeast,plu4046,1.06548238,3.38707271
17347,2022-01-02,2022,1,conventional,Southeast,plu4225,1.06548238,0.43129692999999997
17348,2022-01-02,2022,1,conventional,Southeast,plu4770,1.06548238,0.02650738
17349,2022-01-02,2022,1,conventional,West,plu4046,1.030562547,3.29424379
17350,2022-01-02,2022,1,conventional,West,plu4225,1.030562547,2.15985999
17351,2022-01-02,2022,1,conventional,West,plu4770,1.030562547,0.18443557
17352,2022-01-02,2022,1,organic,California,plu4046,1.871516745,0.13595387
17353,2022-01-02,2022,1,organic,California,plu4225,1.871516745,0.0318583
17354,2022-01-02,2022,1,organic,California,plu4770,1.871516745,0.0
17355,2022-01-02,2022,1,organic,GreatLakes,plu4046,1.598178635,0.030577959999999998
17356,2022-01-02,2022,1,organic,GreatLakes,plu4225,1.598178635,0.055841510000000004
17357,2022-01-02,2022,1,organic,GreatLakes,plu4770,1.598178635,0.0
17358,2022-01-02,2022,1,organic,Midsouth,plu4046,1.674362546,0.00675317
17359,2022-01-02,2022,1,organic,Midsouth,plu4225,1.674362546,0.04914097
17360,2022-01-02,2022,1,organic,Midsouth,plu4770,1.674362546,8.337000000000001e-05
17361,2022-01-02,2022,1,organic,Northeast,plu4046,1.777568775,0.026633669999999998
17362,2022-01-02,2022,1,organic,Northeast,plu4225,1.777568775,0.02359544
17363,2022-01-02,2022,1,organic,Northeast,plu4770,1.777568775,2.398e-05
